taxpayer_id;personal_type_x;personal_id;customer_id;sbs_customer_id;segmento;admission_date;company_economic_activity_id_x;spanish_sector_company_name;employees_number;branches_number;activity_start_date;seniority_company_years_number;company_size_desc;foreign_company_mark_type;department_name;province_name;district_name;private_public_mark_desc;market_share_per;ebitda_2014_amount;ebitda_2013_amount;ranking_2017_number;ranking_2016_number;ranking_2015_number;ranking_2014_number;ranking_2013_number;ranking_2012_number;ranking_2011_number;ranking_2010_number;ranking_number;min_usd_billing_2017_amount;min_usd_billing_2016_amount;min_usd_billing_2015_amount;min_usd_billing_2014_amount;min_usd_billing_2013_amount;min_usd_billing_amount;max_usd_billing_2017_amount;max_usd_billing_2016_amount;max_usd_billing_2015_amount;max_usd_billing_2014_amount;max_usd_billing_2013_amount;max_usd_billing_amount;min_pen_billing_2017_amount;min_pen_billing_2016_amount;min_pen_billing_2015_amount;min_pen_billing_2014_amount;min_pen_billing_2013_amount;min_pen_billing_amount;max_pen_billing_2017_amount;max_pen_billing_2016_amount;max_pen_billing_2015_amount;max_pen_billing_2014_amount;max_pen_billing_2013_amount;max_pen_billing_amount;income_2017_amount;income_2016_amount;income_2015_amount;income_2014_amount;income_2013_amount;income_2012_amount;income_2011_amount;income_2010_amount;income_2009_amount;income_2008_amount;income_2007_amount;income_2006_amount;income_2005_amount;income_2004_amount;income_2003_amount;income_2002_amount;income_2001_amount;income_2000_amount;income_amount;net_profit_2017_amount;net_profit_2016_amount;net_profit_2015_amount;net_profit_2014_amount;net_profit_2013_amount;net_profit_2012_amount;net_profit_2011_amount;net_profit_2010_amount;net_profit_2009_amount;net_profit_2008_amount;net_profit_2007_amount;net_profit_2006_amount;net_profit_2005_amount;net_profit_2004_amount;net_profit_2003_amount;net_profit_2002_amount;net_profit_2001_amount;net_profit_2000_amount;net_profit_amount;assets_2016_amount;assets_2015_amount;assets_2014_amount;assets_2013_amount;assets_2012_amount;assets_2011_amount;assets_2010_amount;assets_2009_amount;assets_2008_amount;assets_2007_amount;assets_2006_amount;assets_2005_amount;assets_2004_amount;assets_2003_amount;assets_2002_amount;assets_2001_amount;assets_2000_amount;assets_amount;equity_2016_amount;equity_2015_amount;equity_2014_amount;equity_2013_amount;equity_2012_amount;equity_2011_amount;equity_2010_amount;equity_2009_amount;equity_2008_amount;equity_2007_amount;equity_2006_amount;equity_2005_amount;equity_2004_amount;equity_2003_amount;equity_2002_amount;equity_2001_amount;equity_2000_amount;equity_amount;liabilities_2016_amount;liabilities_2015_amount;liabilities_2014_amount;liabilities_2013_amount;liabilities_2012_amount;liabilities_2011_amount;liabilities_2010_amount;liabilities_2009_amount;liabilities_2008_amount;liabilities_2007_amount;liabilities_2006_amount;liabilities_2005_amount;liabilities_2004_amount;liabilities_2003_amount;liabilities_2002_amount;liabilities_2001_amount;liabilities_amount;exporter_mark_type;usd_export_2017_amount;usd_export_2016_amount;usd_export_2015_amount;usd_export_2014_amount;usd_export_2013_amount;usd_export_2012_amount;usd_export_2011_amount;usd_export_2010_amount;usd_export_2009_amount;usd_export_2008_amount;usd_export_2007_amount;usd_export_2006_amount;usd_export_2005_amount;usd_export_2004_amount;usd_export_2003_amount;usd_export_2002_amount;usd_export_2001_amount;usd_export_2000_amount;usd_export_1999_amount;usd_export_1998_amount;usd_export_1997_amount;usd_export_1996_amount;usd_export_1995_amount;usd_export_1994_amount;usd_export_1993_amount;usd_export;importer_mark_type;usd_import_2017_amount;usd_import_2016_amount;usd_import_2015_amount;usd_import_2014_amount;usd_import_2013_amount;usd_import_2012_amount;usd_import_2011_amount;usd_import_2010_amount;usd_import_2009_amount;usd_import_2008_amount;usd_import_2007_amount;usd_import_2006_amount;usd_import_2005_amount;usd_import_2004_amount;usd_import_2003_amount;usd_import_2002_amount;usd_import_2001_amount;usd_import_2000_amount;usd_import_1999_amount;usd_import_1998_amount;usd_import_1997_amount;usd_import_1996_amount;usd_import_1995_amount;usd_import_1994_amount;usd_import_1993_amount;usd_import_amount;state_sales_2016_amount;state_sales_2015_amount;state_sales_2014_amount;state_sales_2013_amount;state_sales_2012_amount;state_sales_2011_amount;state_sales_2010_amount;state_sales_2009_amount;state_sales_2008_amount;state_sales_2007_amount;state_sales_2006_amount;state_sales_2005_amount;state_sales_2004_amount;state_sales_2003_amount;state_sales_2002_amount;;roe_2016_per;roe_2015_per;roe_2014_per;roe_2013_per;roe_2012_per;roe_2011_per;roe_2010_per;roe_2009_per;roe_2008_per;roe_2007_per;roe_2006_per;roe_2005_per;roe_2004_per;roe_2003_per;roe_2002_per;roe_2001_per;roe_2000_per;roe_per;pbi_sector_2016_per;pbi_sector_2015_per;pbi_sector_2014_per;pbi_sector_2013_per;pbi_sector_2012_per;pbi_sector_2011_per;pbi_sector_2010_per;pbi_sector_2009_per;pbi_sector_2008_per;pbi_sector_2007_per;pbi_sector_per;personal_type_y;personal_id_x_x;taxpayer_start_date_x;taxpayer_end_date_x;comm_start_date_x;company_economic_activity_id_y
20875942926;R;20875942926;52596653;818836032.0;NEGOCIO;21/06/2005;1729;TEXTILES;18.0;1.0;16/06/2005;13.0;Mediana empresa / Medium-size Company;;Lima;Lima;hYI;PRIVADA;0.954413559;;;9575;8524;8804;;;;;;8967,666667;27,590,435,319,999,900;2903704;2981795;;;1961833;2,912,323,421;2992592;3358443;;;2117011,667;9000000;9800000;9500000;;;9433333,333;9499999;10099999;10699999;;;10099999;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;EXPORTADORA;0;0;0;0;0;13345,79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;533,8316;IMPORTADORA;782837,56;1238170,74;1138353,3;1155402,45;689117,82;710835,51;458580,66;118688,04;146096;263613,65;48343,79;114663,85;38964,56;0;0;0;0;0;0;0;0;0;0;0;0;276146,7172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;2;-6,5;-4,6;0;-12,4;-9;4,8;36,6;-24,7;-6,5;-2,03;;;16/06/2005;31/12/9999;;17290
18217668726;R;18217668726;23208985;5066472811.0;NEGOCIO;16/04/2011;5190;COMERCIALIZADORAS;5.0;1.0;01/12/2005;13.0;Mediana empresa / Medium-size Company;;Lima;Lima;gQ r0ATMHk0;PRIVADA;0.017803485;;;6850;7921;8451;8189;9132;8158;9042;7913;8207;39,852,851,010,000,000;3229630;3358443;3382664;3033666;2600880,6;4,261,189,148;3659258;3578154;3875969;3181650;2859006,2;13000000;10900000;10700000;9600000;8200000;10480000;13899999;12349999;11399999;10999999;8599999;11449999;;1141351;1844;119;8467;;6966;;;;;;;;;;;;231749,4;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118,4;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;8;18217668726;28/11/2005;31/12/9999;01/12/2005;51906
30548210973;R;30548210973;66506778;;NEGOCIO;28/05/2007;4520;CONSTRUCTORAS;15.0;1.0;10/01/2014;4.0;Mediana empresa / Medium-size Company;;Lima;Lima;tlul6DL8oT;PRIVADA;0.035788199;;;;5508;5162;;;;;;5335;;4444444;5524168;;;4984306;;5333332;6340238;;;5836785;;15000000;17600000;;;16300000;;17999999;20199999;;;19099999;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;8;30548210973;11/11/2014;31/12/9999;16/01/2006;45207
66424916076;R;66424916076;27885945;991984410.0;NEGOCIO;09/01/2012;3699;METALMECANICA;3.0;1.0;01/04/2012;6.0;Mediana empresa / Medium-size Company;;Lima;Lima;fb9vMo9;PRIVADA;1.837.522.614;;;3862;3884;5718;;;;;;4488;5,824,647,456;7170370;4865035;;;4011801,667;7,510,729,307;8444443;5524168;;;4656203,667;19000000;24200000;15500000;;;19566666,67;24499999;28499999;17599999;;;23533332,33;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;IMPORTADORA;4479200,23;5624169,43;4172828,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;571047,9304;23333,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;933,3332;;;;;;;;;;;;;;;;;;0;1,8;-3,2;-5,9;4,4;8,5;15,2;3,4;17,4;6,1;15;6,27;;;04/01/2012;31/12/9999;;36996
4333416734;R;4333416734;72271813;;NEGOCIO;22/05/2008;7499;CONSULTORIAS Y SERVICIOS;6.0;1.0;17/04/2008;10.0;Mediana empresa / Medium-size Company;;Lima;Callao;Pr2UY8M jiTWkX;PRIVADA;0.026010475;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;EXPORTADORA;7820,84;0;0;51666,58;0;179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2386,6568;IMPORTADORA;1546620,07;1236437,62;1273917,17;1164807,93;1475923,15;1031809,05;625320,81;688556,83;480128,68;34453,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;382318,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;8;4333416734;17/04/2008;31/12/9999;17/04/2008;51430
47056575300;R;47056575300;54584129;5342274132.0;NEGOCIO;08/05/2009;7499;CONSULTORIAS Y SERVICIOS;;1.0;02/01/2009;9.0;PequeÃ±a empresa / Small-size Company;;Lima;Lima;cd0 wS0I2;PRIVADA;0.026010475;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;19/12/2008;31/12/9999;;74996
31541873354;R;31541873354;25417972;3543003965.0;NEGOCIO;25/05/2009;6023;TRANSPORTE;;1.0;04/06/2009;9.0;PequeÃ±a empresa / Small-size Company;;Lima;Lima;SrO sQiLMs 6u ZsUP0a;PRIVADA;0.045531605999999995;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;3,4;0;0;0;0;0;0;0;0;0,34;8;31541873354;06/04/2009;31/12/9999;06/04/2009;60230
82055467963;R;82055467963;89248434;2440619751.0;NEGOCIO;11/04/2012;5220;COMERCIALIZADORAS;2.0;1.0;11/01/2010;8.0;Mediana empresa / Medium-size Company;;Lima;Lima;fb9vMo9;PRIVADA;0.288992164;;;8306;8664;7253;7142;7971;;;;7867,2;3218884,12;2903704;3907721;4087385;3514613;3526461,424;3,678,724,402;2992592;4205901;4334038;3884572;3083420,6;10500000;9800000;12450000;11600000;9500000;10770000;11999999;10099999;13399999;12299999;10499999;11659999;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;2,4;1,8;0;0;0;0;0;0;0;0;0,42;;;08/01/2010;31/12/9999;;52206
21023726487;R;21023726487;38379682;5863902108.0;NEGOCIO;16/12/2019;4520;CONSTRUCTORAS;;;06/02/2012;;Mediana empresa / Medium-size Company;;Pasco;Pasco;fEnWWXm7wr;PRIVADA;;;;9359;;;;;;;;9359;2,912,323,728;;;;;0;3,034,947,578;;;;;0;9500000;;;;;9500000;9899999;;;;;9899999;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;04/02/2012;31/12/9999;;60230
27870122311;R;27870122311;30344483;;NEGOCIO;09/01/2012;4520;CONSTRUCTORAS;;1.0;01/01/2012;6.0;PequeÃ±a empresa / Small-size Company;;Lima;Lima;V6 jSn6da;PRIVADA;0.019520837;;;;;;6163;9522;;;;7842,5;;;;4651163;2959674;3805418,5;;;;5179704;3033666;4106685;;;;13200000;8000000;10600000;;;;14699999;8199999;11449999;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;20/12/2011;31/12/9999;;45207
34814433289;R;34814433289;33529326;;NEGOCIO;17/01/2014;2221;IMPRESIÃ“N;;1.0;17/01/2014;4.0;PequeÃ±a empresa / Small-size Company;;Lima;Lima;fb9vMo9;PRIVADA;0.43370883299999996;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29320;96287;0;0;0;0;0;0;0;0;0;0;0;0;0;5024,28;;;;;;;;;;;;;;;;;;0;1,9;1,8;0;0;0;1;7;14,6;-1,2;14,1;3,92;;;17/01/2014;31/12/9999;;22214
37969071463;R;37969071463;146935;;NEGOCIO;07/03/2014;5232;COMERCIALIZADORAS;;1.0;02/05/2014;4.0;PequeÃ±a empresa / Small-size Company;;Lima;Lima;gQ r0ATMHk0;PRIVADA;0.256510754;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;IMPORTADORA;0;94403,24;576317,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26828,8296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;2,4;1,8;3,9;4,4;5,8;6,7;8,8;9,69;-0,9;12,8;5,539;;;05/02/2014;09/01/2019;;52322
67767542683;R;67767542683;13265591;;NEGOCIO;18/06/2014;7499;CONSULTORIAS Y SERVICIOS;2.0;1.0;26/03/2014;4.0;PequeÃ±a empresa / Small-size Company;;Lima;Lima;tlul6DL8oT;PRIVADA;0.026010475;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;IMPORTADORA;248907,59;902494,41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46056,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;26/03/2014;31/12/9999;;74996
85214448923;R;85214448923;72819805;378389287.0;NEGOCIO;15/05/2014;5219;COMERCIALIZADORAS;7.0;1.0;16/12/2013;5.0;Mediana empresa / Medium-size Company;;San MartÃ­n;San MartÃ­n;heiG9DJf;PRIVADA;0.112099275;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;87557,5;0;0;0;0;0;0;0;0;0;0;0;0;0;3546,3;;;;;;;;;;;;;;;;;;0;1,8;-3,2;-5,9;4,4;8,5;15,2;3,4;17,4;6,1;15;6,27;;;16/12/2013;31/12/9999;;52190
32876679250;R;32876679250;69850879;6724421892.0;NEGOCIO;13/10/1998;4520;CONSTRUCTORAS;55.0;1.0;02/05/1960;58.0;PequeÃ±a empresa / Small-size Company;;Arequipa;Arequipa;Gp5M4HAR;PRIVADA;0.019520837;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;3515560;0;0;0;0;0;0;195308,8889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;IMPORTADORA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3585,99;0;0;0;0;0;143,4396;0;0;0;0;0;0;0;0;0;0;0;0;1467118,71;927764,4;0;95795,3244;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;18/01/1993;31/12/9999;;45207
15261289030;R;15261289030;45496606;7773954253.0;NEGOCIO;03/08/1993;5030;VEHICULOS;;1.0;26/08/1986;32.0;PequeÃ±a empresa / Small-size Company;;Lima;Lima;rKw VVkzÃ­Y Js sdNGxC;PRIVADA;0.140491198;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;3557950;0;0;2739507;2447016;0;0;485804,0556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;EXPORTADORA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;329,21;0;0;0;0;0;0;13,1684;IMPORTADORA;9224,45;39668,45;76810,61;138539,4;229377,65;285967,24;467236,86;373299,97;314152,37;651831,29;451969,87;499551,13;474880,58;477596,79;336622,91;352327,1;229077,23;158431,36;188874,58;242351,27;185725,83;198549,58;203710,58;233922,99;0;272788,0036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;2,4;1,8;5,5;4,9;5,9;6,71;8,82;9,69;-0,4;12,99;5,831;;;27/01/1993;31/12/9999;;50304
38607951864;R;38607951864;95582338;9695288822.0;NEGOCIO;30/06/2008;2899;METALMECANICA;86.0;1.0;05/10/1987;31.0;Mediana empresa / Medium-size Company;;Lima;Lima;ibOfrfSbBt;PRIVADA;0.39108025700000004;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;4625632;5709062;5095220;4232540;0;0;0;0;0;0;1092358,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;EXPORTADORA;82152,71;73025,39;44362,77;77758,91;68372,38;27178,22;31669,97;50402,74;32744,09;0;724,95;6944,1;4956,5;2940;0;0;0;0;0;0;0;0;0;0;0;20129,3092;IMPORTADORA;412422,1;353375,8;435674,63;313156,73;400482,69;374164,64;584627,54;742728,04;212986,22;834587,7;847812,95;331776,82;232529,76;94297,65;141150,1;27947,59;4866,88;5803,17;7647,77;25612,12;25112,05;37407,93;46779,55;37813,15;0;261230,5432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;2,4;1,8;3,9;4,4;5,8;6,7;8,8;9,69;-0,9;12,8;5,539;;;27/01/1993;31/12/9999;;28990
78943686426;R;78943686426;44325055;953029112.0;NEGOCIO;02/12/1992;5239;COMERCIALIZADORAS;12.0;1.0;19/05/1992;26.0;Mediana empresa / Medium-size Company;;Lima;Lima;rKw VVkzÃ­Y Js sdNGxC;PRIVADA;0.086442672;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17493;18088;0;0;17000,2;6609,6;0;0;2367,632;;;;;;;;;;;;;;;;;;0;0;0;0;0;4,4;0;5,3;3,6;10,5;3,9;2,77;;;21/04/1993;31/12/9999;;52391
10445448714;R;10445448714;13662108;8488364124.0;NEGOCIO;15/10/2008;6021;TURISMO;34.0;1.0;16/02/2005;13.0;Mediana empresa / Medium-size Company;;Lima;Lima;hgO9cDhLRs;PRIVADA;0.234203611;1511641.0;1458951.0;8536;7420;7971;7686;8545;8922;;;8180;3,034,947,885;3659259;3578154;3875969;3181650;2859006,4;3,218,883,814;3748147;3907721;4087385;3329633;3014577,2;9900000;12350000;11400000;11000000;8600000;10650000;10499999;12649999;12449999;11599999;8999999;11239999;;;;6826258;;;;;;;;;;;;;;;6826258;;;;221867;;;;;;;;;;;;;;;221867;;;4559298;;;;;;;;;;;;;;;2279649;;;15835186;;;;;;;;;;;;;;;15835186;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;IMPORTADORA;0;17475,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;699,0156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;140.110.132;;;;;;;;;;;;;;;15567792,44;2,4;1,8;3,9;4,4;5,8;6,7;8,8;9,69;-0,9;12,8;5,539;8;10445448714;16/02/2005;31/12/9999;16/02/2005;60214
37302929216;R;37302929216;2037606;2913149812.0;NEGOCIO;07/01/2000;2520;CAUCHO Y PLASTICO;16.0;1.0;18/10/1994;24.0;Mediana empresa / Medium-size Company;;Lima;Lima;W02 LB9h 2B nwCYC71Tfw;PRIVADA;0.11533873300000001;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;4605280;4436550;4139880;4425752;4034177;3202858;0;0;1380249,833;0;0;0;0;0;0;0;0;0;0;0;95850;0;60000;0;0;0;0;8658,333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1421935;0;0;0;0;83643,23529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;EXPORTADORA;14225;0;27900;68650;206300;147702,72;129614;110562;80214;0;0;36000;51419;7200;0;0;0;0;0;0;0;0;0;0;0;35191,4688;IMPORTADORA;343858,91;6094,4;79939,79;134984,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5903,55;6272,52;0;0;0;0;23082,1624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;4.219.602.162;;;;;468844684,7;2,5;4,5;1,3;0,2;1,8;5,2;2,8;4,1;0,9;7,4;3,07;8;37302929216;19/10/1994;31/12/9999;18/10/1994;25200
